chr1	156084611	156084660	LMNA	2
chr1	156084660	156084664	LMNA	3
chr1	156084664	156084691	LMNA	4
chr1	156084691	156084712	LMNA	5
chr1	156084712	156084743	LMNA	3
chr1	156084743	156084748	LMNA	4
chr1	156084748	156084753	LMNA	7
chr1	156084753	156084756	LMNA	10
chr1	156084756	156084758	LMNA	12
chr1	156084758	156084759	LMNA	14
chr1	156084759	156084764	LMNA	13
chr1	156084764	156084768	LMNA	12
chr1	156084768	156084775	LMNA	15
chr1	156084775	156084777	LMNA	16
chr1	156084777	156084779	LMNA	17
chr1	156084779	156084783	LMNA	18
chr1	156084783	156084788	LMNA	19
chr1	156084788	156084792	LMNA	20
chr1	156084792	156084796	LMNA	21
chr1	156084796	156084798	LMNA	20
chr1	156084798	156084799	LMNA	25
chr1	156084799	156084808	LMNA	26
chr1	156084808	156084809	LMNA	28
chr1	156084809	156084810	LMNA	31
chr1	156084810	156084813	LMNA	37
chr1	156084813	156084814	LMNA	41
chr1	156084814	156084817	LMNA	43
chr1	156084817	156084819	LMNA	44
chr1	156084819	156084821	LMNA	46
chr1	156084821	156084823	LMNA	47
chr1	156084823	156084828	LMNA	48
chr1	156084828	156084830	LMNA	53
chr1	156084830	156084836	LMNA	55
chr1	156084836	156084837	LMNA	56
chr1	156084837	156084839	LMNA	58
chr1	156084839	156084846	LMNA	61
chr1	156084846	156084849	LMNA	59
chr1	156084849	156084851	LMNA	56
chr1	156084851	156084852	LMNA	60
chr1	156084852	156084854	LMNA	58
chr1	156084854	156084856	LMNA	55
chr1	156084856	156084857	LMNA	53
chr1	156084857	156084863	LMNA	52
chr1	156084863	156084864	LMNA	53
chr1	156084864	156084869	LMNA	56
chr1	156084869	156084874	LMNA	52
chr1	156084874	156084875	LMNA	51
chr1	156084875	156084876	LMNA	57
chr1	156084876	156084878	LMNA	56
chr1	156084878	156084880	LMNA	55
chr1	156084880	156084883	LMNA	56
chr1	156084883	156084884	LMNA	55
chr1	156084884	156084888	LMNA	54
chr1	156084888	156084889	LMNA	57
chr1	156084889	156084892	LMNA	53
chr1	156084892	156084894	LMNA	52
chr1	156084894	156084896	LMNA	53
chr1	156084896	156084897	LMNA	54
chr1	156084897	156084899	LMNA	53
chr1	156084899	156084902	LMNA	50
chr1	156084902	156084910	LMNA	51
chr1	156084910	156084911	LMNA	49
chr1	156084911	156084912	LMNA	41
chr1	156084912	156084914	LMNA	39
chr1	156084914	156084919	LMNA	37
chr1	156084919	156084922	LMNA	35
chr1	156084922	156084924	LMNA	32
chr1	156084924	156084929	LMNA	31
chr1	156084929	156084931	LMNA	24
chr1	156084931	156084935	LMNA	22
chr1	156084935	156084937	LMNA	24
chr1	156084937	156084938	LMNA	23
chr1	156084938	156084939	LMNA	21
chr1	156084939	156084946	LMNA	16
chr1	156084946	156084951	LMNA	17
chr1	156084951	156084957	LMNA	15
chr1	156084957	156084965	LMNA	16
chr1	156084965	156084969	LMNA	15
chr1	156084969	156084975	LMNA	13
chr1	156084975	156084979	LMNA	11
chr1	156084979	156084987	LMNA	13
chr1	156084987	156084988	LMNA	14
chr1	156084988	156084990	LMNA	11
chr1	156084990	156084995	LMNA	10
chr1	156084995	156085002	LMNA	8
chr1	156085002	156085008	LMNA	10
chr1	156085008	156085009	LMNA	11
chr1	156085009	156085010	LMNA	14
chr1	156085010	156085011	LMNA	16
chr1	156085011	156085016	LMNA	18
chr1	156085016	156085021	LMNA	23
chr1	156085021	156085025	LMNA	27
chr1	156085025	156085026	LMNA	26
chr1	156085026	156085031	LMNA	29
chr1	156085031	156085033	LMNA	30
chr1	156085033	156085034	LMNA	36
chr1	156085034	156085036	LMNA	37
chr1	156085036	156085042	LMNA	34
chr1	156085042	156085043	LMNA	35
chr1	156085043	156085052	LMNA	36
chr1	156085052	156085053	LMNA	33
chr1	156085053	156085054	LMNA	35
chr1	156085054	156085058	LMNA	37
chr1	156085058	156085063	LMNA	38
chr1	156085063	156085072	LMNA	41
chr1	156085072	156085080	LMNA	38
chr1	156085080	156085081	LMNA	34
chr1	156085081	156085084	LMNA	32
chr1	156085084	156085086	LMNA	33
chr1	156100387	156100389	LMNA	312
chr1	156100389	156100391	LMNA	304
chr1	156100391	156100392	LMNA	308
chr1	156100392	156100393	LMNA	322
chr1	156100393	156100394	LMNA	333
chr1	156100394	156100395	LMNA	339
chr1	156100395	156100396	LMNA	340
chr1	156100396	156100397	LMNA	341
chr1	156100397	156100398	LMNA	353
chr1	156100398	156100399	LMNA	364
chr1	156100399	156100400	LMNA	375
chr1	156100400	156100402	LMNA	385
chr1	156100402	156100404	LMNA	393
chr1	156100404	156100405	LMNA	405
chr1	156100405	156100406	LMNA	410
chr1	156100406	156100408	LMNA	409
chr1	156100408	156100409	LMNA	408
chr1	156100409	156100410	LMNA	429
chr1	156100410	156100411	LMNA	439
chr1	156100411	156100412	LMNA	444
chr1	156100412	156100414	LMNA	473
chr1	156100414	156100415	LMNA	475
chr1	156100415	156100416	LMNA	477
chr1	156100416	156100417	LMNA	505
chr1	156100417	156100418	LMNA	507
chr1	156100418	156100419	LMNA	503
chr1	156100419	156100420	LMNA	506
chr1	156100420	156100421	LMNA	510
chr1	156100421	156100423	LMNA	506
chr1	156100423	156100424	LMNA	498
chr1	156100424	156100427	LMNA	500
chr1	156100427	156100428	LMNA	505
chr1	156100428	156100429	LMNA	545
chr1	156100429	156100430	LMNA	543
chr1	156100430	156100431	LMNA	546
chr1	156100431	156100432	LMNA	552
chr1	156100432	156100433	LMNA	553
chr1	156100433	156100435	LMNA	558
chr1	156100435	156100436	LMNA	557
chr1	156100436	156100437	LMNA	545
chr1	156100437	156100438	LMNA	520
chr1	156100438	156100440	LMNA	534
chr1	156100440	156100442	LMNA	532
chr1	156100442	156100443	LMNA	531
chr1	156100443	156100444	LMNA	541
chr1	156100444	156100445	LMNA	545
chr1	156100445	156100447	LMNA	536
chr1	156100447	156100449	LMNA	523
chr1	156100449	156100450	LMNA	529
chr1	156100450	156100451	LMNA	526
chr1	156100451	156100452	LMNA	528
chr1	156100452	156100453	LMNA	519
chr1	156100453	156100454	LMNA	515
chr1	156100454	156100455	LMNA	513
chr1	156100455	156100456	LMNA	444
chr1	156100456	156100457	LMNA	449
chr1	156100457	156100458	LMNA	452
chr1	156100458	156100459	LMNA	440
chr1	156100459	156100460	LMNA	434
chr1	156100460	156100464	LMNA	435
chr1	156100464	156100465	LMNA	426
chr1	156100465	156100466	LMNA	416
chr1	156100466	156100467	LMNA	413
chr1	156100467	156100471	LMNA	397
chr1	156100471	156100472	LMNA	408
chr1	156100472	156100474	LMNA	400
chr1	156100474	156100475	LMNA	395
chr1	156100475	156100476	LMNA	397
chr1	156100476	156100477	LMNA	388
chr1	156100477	156100478	LMNA	372
chr1	156100478	156100479	LMNA	373
chr1	156100479	156100480	LMNA	361
chr1	156100480	156100481	LMNA	371
chr1	156100481	156100482	LMNA	370
chr1	156100482	156100483	LMNA	366
chr1	156100483	156100484	LMNA	367
chr1	156100484	156100485	LMNA	354
chr1	156100485	156100486	LMNA	339
chr1	156100486	156100487	LMNA	338
chr1	156100487	156100488	LMNA	333
chr1	156100488	156100489	LMNA	334
chr1	156100489	156100490	LMNA	333
chr1	156100490	156100491	LMNA	340
chr1	156100491	156100492	LMNA	344
chr1	156100492	156100493	LMNA	337
chr1	156100493	156100494	LMNA	299
chr1	156100494	156100495	LMNA	298
chr1	156100495	156100497	LMNA	291
chr1	156100497	156100498	LMNA	297
chr1	156100498	156100499	LMNA	254
chr1	156100499	156100500	LMNA	248
chr1	156100500	156100501	LMNA	235
chr1	156100501	156100503	LMNA	239
chr1	156100503	156100504	LMNA	219
chr1	156100504	156100505	LMNA	220
chr1	156100505	156100506	LMNA	213
chr1	156100506	156100509	LMNA	212
chr1	156100509	156100510	LMNA	225
chr1	156100510	156100511	LMNA	208
chr1	156100511	156100512	LMNA	198
chr1	156100512	156100513	LMNA	197
chr1	156100513	156100514	LMNA	193
chr1	156100514	156100516	LMNA	192
chr1	156100516	156100518	LMNA	190
chr1	156100518	156100519	LMNA	189
chr1	156100519	156100520	LMNA	188
chr1	156100520	156100521	LMNA	189
chr1	156100521	156100522	LMNA	190
chr1	156100522	156100524	LMNA	189
chr1	156100524	156100526	LMNA	186
chr1	156100526	156100528	LMNA	187
chr1	156100528	156100529	LMNA	190
chr1	156100529	156100530	LMNA	181
chr1	156100530	156100531	LMNA	180
chr1	156100531	156100532	LMNA	172
chr1	156100532	156100535	LMNA	170
chr1	156100535	156100537	LMNA	168
chr1	156100537	156100539	LMNA	166
chr1	156100539	156100540	LMNA	160
chr1	156100540	156100543	LMNA	158
chr1	156100543	156100544	LMNA	154
chr1	156100544	156100545	LMNA	158
chr1	156100545	156100546	LMNA	157
chr1	156100546	156100548	LMNA	162
chr1	156100548	156100549	LMNA	157
chr1	156100549	156100550	LMNA	156
chr1	156100550	156100551	LMNA	153
chr1	156100551	156100552	LMNA	154
chr1	156100552	156100557	LMNA	149
chr1	156100557	156100560	LMNA	145
chr1	156100560	156100561	LMNA	147
chr1	156100561	156100565	LMNA	146
chr1	156100565	156100566	LMNA	144
