chr11	47353358	3
chr11	47353359	3
chr11	47353360	3
chr11	47353361	3
chr11	47353362	3
chr11	47353363	3
chr11	47353364	3
chr11	47353365	3
chr11	47353366	3
chr11	47353367	3
chr11	47353368	3
chr11	47353369	3
chr11	47353370	3
chr11	47353371	3
chr11	47353372	3
chr11	47353373	3
chr11	47353374	3
chr11	47353375	3
chr11	47353376	3
chr11	47353377	3
chr11	47353378	3
chr11	47353379	3
chr11	47353380	3
chr11	47353381	3
chr11	47353382	3
chr11	47353383	3
chr11	47353384	3
chr11	47353385	3
chr11	47353386	3
chr11	47353387	5
chr11	47353388	5
chr11	47353389	5
chr11	47353390	5
chr11	47353391	5
chr11	47353392	7
chr11	47353393	7
chr11	47353394	7
chr11	47353395	7
chr11	47353396	7
chr11	47353397	7
chr11	47353398	7
chr11	47353399	7
chr11	47353400	7
chr11	47353401	7
chr11	47353402	7
chr11	47353403	10
chr11	47353404	10
chr11	47353405	10
chr11	47353406	10
chr11	47353407	10
chr11	47353408	10
chr11	47353409	12
chr11	47353410	12
chr11	47353411	12
chr11	47353412	12
chr11	47353413	12
chr11	47353414	12
chr11	47353415	12
chr11	47353416	12
chr11	47353417	12
chr11	47353418	12
chr11	47353419	12
chr11	47353420	12
chr11	47353421	12
chr11	47353422	13
chr11	47353423	13
chr11	47353424	13
chr11	47353425	13
chr11	47353426	13
chr11	47353427	13
chr11	47353428	13
chr11	47353429	14
chr11	47353430	14
chr11	47353431	14
chr11	47353432	17
chr11	47353433	17
chr11	47353434	19
chr11	47353435	19
chr11	47353436	19
chr11	47353437	19
chr11	47353438	19
chr11	47353439	19
chr11	47353440	18
chr11	47353441	18
chr11	47353442	18
chr11	47353443	18
chr11	47353444	18
chr11	47353445	18
chr11	47353446	17
chr11	47353447	17
chr11	47353448	17
chr11	47353449	17
chr11	47353450	17
chr11	47353451	17
chr11	47353452	17
chr11	47353453	17
chr11	47353454	17
chr11	47353455	17
chr11	47353547	2
chr11	47353548	2
chr11	47353549	2
chr11	47353550	2
chr11	47353551	2
chr11	47353552	2
chr11	47353553	2
chr11	47353554	2
chr11	47353555	2
chr11	47353556	2
chr11	47353557	2
chr11	47353558	2
chr11	47353559	2
chr11	47353560	2
chr11	47353561	2
chr11	47353562	2
chr11	47353563	2
chr11	47353564	2
chr11	47353565	2
chr11	47353566	2
chr11	47353567	2
chr11	47353568	2
chr11	47353569	2
chr11	47353570	2
chr11	47353571	2
chr11	47353572	2
chr11	47353573	2
chr11	47353574	2
chr11	47353575	2
chr11	47353576	2
chr11	47353577	2
chr11	47353578	2
chr11	47353579	2
chr11	47353580	2
chr11	47353581	2
chr11	47353582	2
chr11	47353583	2
chr11	47353584	2
chr11	47353585	2
chr11	47353586	2
chr11	47353587	2
chr11	47353588	2
chr11	47353589	2
chr11	47353590	2
chr11	47353591	2
chr11	47353592	2
chr11	47353593	2
chr11	47353594	2
chr11	47353595	2
chr11	47353596	2
chr11	47353597	2
chr11	47353598	2
chr11	47353599	2
chr11	47353600	2
chr11	47353601	2
chr11	47353602	2
chr11	47353603	2
chr11	47353604	2
chr11	47353605	2
chr11	47353606	2
chr11	47353607	2
chr11	47353608	2
chr11	47353609	2
chr11	47353610	2
chr11	47353611	2
chr11	47353612	2
chr11	47353613	2
chr11	47353614	2
chr11	47353615	2
chr11	47353616	2
chr11	47353617	2
chr11	47353618	2
chr11	47353619	2
chr11	47353620	2
chr11	47353621	2
chr11	47353622	2
chr11	47353623	2
chr11	47353624	2
chr11	47353625	2
chr11	47353626	2
chr11	47353627	2
chr11	47353628	2
chr11	47353629	1
chr11	47353630	1
chr11	47353631	1
chr11	47353632	1
chr11	47353633	1
chr11	47353634	1
chr11	47353635	1
chr11	47353636	1
chr11	47353637	1
chr11	47353638	1
chr11	47353639	2
chr11	47353640	2
chr11	47353641	3
chr11	47353642	3
chr11	47353643	3
chr11	47353644	3
chr11	47353645	3
chr11	47353646	3
chr11	47353647	3
chr11	47353648	2
chr11	47353649	2
chr11	47353650	2
chr11	47353651	2
chr11	47353652	2
chr11	47353653	2
chr11	47353654	2
chr11	47353655	2
chr11	47353656	2
chr11	47353657	2
chr11	47353658	2
chr11	47353659	2
chr11	47353660	2
chr11	47353661	2
chr11	47353662	2
chr11	47353663	2
chr11	47353664	2
chr11	47353665	2
chr11	47353666	2
chr11	47353667	3
chr11	47353668	3
chr11	47353669	3
chr11	47353670	3
chr11	47353671	3
chr11	47353672	3
chr11	47353673	3
chr11	47353674	3
chr11	47353675	3
chr11	47353676	3
chr11	47353677	3
chr11	47353678	3
chr11	47353679	3
chr11	47353680	3
chr11	47353681	3
chr11	47353682	3
chr11	47353683	3
chr11	47353684	4
chr11	47353685	4
chr11	47353686	4
chr11	47353687	4
chr11	47353688	4
chr11	47353689	4
chr11	47353690	4
chr11	47353691	4
chr11	47353692	4
chr11	47353693	4
chr11	47353694	6
chr11	47353695	6
chr11	47353696	6
chr11	47353697	6
chr11	47353698	6
chr11	47353699	6
chr11	47353700	6
chr11	47353701	6
chr11	47353702	7
chr11	47353703	7
chr11	47353704	7
chr11	47353705	7
chr11	47353706	7
chr11	47353707	7
chr11	47353708	7
chr11	47353709	7
chr11	47353710	8
chr11	47353711	8
chr11	47353712	8
chr11	47353713	8
chr11	47353714	8
chr11	47353715	8
chr11	47353716	8
chr11	47353717	9
chr11	47353718	9
chr11	47353719	9
chr11	47353720	9
chr11	47353721	9
chr11	47353722	9
chr11	47353723	9
chr11	47353724	9
chr11	47353725	11
chr11	47353726	11
chr11	47353727	12
chr11	47353728	12
chr11	47353729	12
chr11	47353730	12
chr11	47353731	12
chr11	47353732	12
chr11	47353733	12
chr11	47353734	12
chr11	47353735	12
chr11	47353736	12
chr11	47353737	11
chr11	47353738	11
chr11	47353739	11
chr11	47353740	10
chr11	47353741	10
chr11	47353742	10
chr11	47353743	10
chr11	47353744	10
chr11	47353745	10
chr11	47353746	10
chr11	47353747	10
chr11	47353748	10
chr11	47353749	10
chr11	47353750	10
chr11	47353751	10
chr11	47353752	10
chr11	47353753	10
chr11	47353754	10
chr11	47353755	10
chr11	47353756	11
chr11	47353757	11
chr11	47353758	11
chr11	47353759	11
chr11	47353760	11
chr11	47353761	11
chr11	47353762	11
chr11	47353763	11
chr11	47353764	11
chr11	47353765	9
chr11	47353766	8
chr11	47353767	8
chr11	47353768	8
chr11	47353769	8
chr11	47353770	8
chr11	47353771	8
chr11	47353772	8
chr11	47353773	8
chr11	47353774	8
chr11	47353775	8
