chr14	23851178	23851182	MYH6	62
chr14	23851182	23851183	MYH6	71
chr14	23851183	23851188	MYH6	72
chr14	23851188	23851191	MYH6	74
chr14	23851191	23851192	MYH6	75
chr14	23851192	23851193	MYH6	81
chr14	23851193	23851194	MYH6	85
chr14	23851194	23851195	MYH6	101
chr14	23851195	23851196	MYH6	105
chr14	23851196	23851197	MYH6	107
chr14	23851197	23851199	MYH6	108
chr14	23851199	23851200	MYH6	109
chr14	23851200	23851201	MYH6	112
chr14	23851201	23851202	MYH6	113
chr14	23851202	23851203	MYH6	117
chr14	23851203	23851204	MYH6	119
chr14	23851204	23851206	MYH6	120
chr14	23851206	23851207	MYH6	123
chr14	23851207	23851209	MYH6	127
chr14	23851209	23851210	MYH6	125
chr14	23851210	23851211	MYH6	131
chr14	23851211	23851212	MYH6	138
chr14	23851212	23851213	MYH6	139
chr14	23851213	23851216	MYH6	138
chr14	23851216	23851217	MYH6	140
chr14	23851217	23851218	MYH6	144
chr14	23851218	23851219	MYH6	146
chr14	23851219	23851220	MYH6	147
chr14	23851220	23851221	MYH6	150
chr14	23851221	23851222	MYH6	149
chr14	23851222	23851223	MYH6	151
chr14	23851223	23851225	MYH6	156
chr14	23851225	23851226	MYH6	157
chr14	23851226	23851227	MYH6	161
chr14	23851227	23851228	MYH6	162
chr14	23851228	23851229	MYH6	164
chr14	23851229	23851230	MYH6	169
chr14	23851230	23851231	MYH6	177
chr14	23851231	23851232	MYH6	179
chr14	23851232	23851233	MYH6	174
chr14	23851233	23851235	MYH6	181
chr14	23851235	23851236	MYH6	191
chr14	23851236	23851237	MYH6	190
chr14	23851237	23851240	MYH6	186
chr14	23851240	23851243	MYH6	193
chr14	23851243	23851244	MYH6	191
chr14	23851244	23851245	MYH6	189
chr14	23851245	23851246	MYH6	199
chr14	23851246	23851248	MYH6	210
chr14	23851248	23851249	MYH6	207
chr14	23851249	23851250	MYH6	202
chr14	23851250	23851251	MYH6	204
chr14	23851251	23851254	MYH6	205
chr14	23851254	23851255	MYH6	187
chr14	23851255	23851257	MYH6	190
chr14	23851257	23851259	MYH6	188
chr14	23851259	23851261	MYH6	186
chr14	23851261	23851262	MYH6	195
chr14	23851262	23851265	MYH6	196
chr14	23851265	23851267	MYH6	197
chr14	23851267	23851269	MYH6	196
chr14	23851269	23851271	MYH6	195
chr14	23851271	23851272	MYH6	194
chr14	23851272	23851273	MYH6	193
chr14	23851273	23851276	MYH6	190
chr14	23851276	23851277	MYH6	189
chr14	23851277	23851278	MYH6	190
chr14	23851278	23851279	MYH6	189
chr14	23851279	23851280	MYH6	183
chr14	23851280	23851282	MYH6	182
chr14	23851282	23851283	MYH6	181
chr14	23851283	23851287	MYH6	175
chr14	23851287	23851288	MYH6	174
chr14	23851288	23851289	MYH6	172
